Source	Windowsize	Num-prots	Precision	Recall	Fmeasure	Auc_pr	Auc_roc
BNF	1	171.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	173.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	179.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	179.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	188.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	191.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	194.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	195.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	201.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	203.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	205.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	208.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	212.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	214.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	214.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	216.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	229.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	230.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	234.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	238.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	247.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	248.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	260.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	268.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	269.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	274.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	277.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	290.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	298.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	300.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	321.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	1	337.000000	0.0	0.0	0.0	0.583333333333	0.5
BNF	10	54.000000	0.599216710183	0.568421052632	0.583412774071	0.619783793688	0.746191950464
BNF	10	61.800000	0.581620314389	0.595665634675	0.588559192414	0.622337504976	0.754984520124
BNF	10	71.900000	0.576974564926	0.533746130031	0.554519137986	0.594214836643	0.72773993808
BNF	10	82.200000	0.602298850575	0.486687306502	0.538356164384	0.58726913633	0.711207430341
BNF	10	91.800000	0.605805958747	0.491021671827	0.542407660739	0.590828675968	0.713560371517
BNF	10	101.300000	0.607476635514	0.56346749226	0.584645036942	0.621849772865	0.745325077399
BNF	10	109.500000	0.573383084577	0.570897832817	0.572137759851	0.607898972629	0.742972136223
BNF	10	117.200000	0.573874445149	0.560371517028	0.567042606516	0.603758688003	0.738575851393
BNF	10	124.100000	0.572368421053	0.538699690402	0.555023923445	0.593975748194	0.729102167183
BNF	10	130.600000	0.548312883436	0.442724458204	0.489893799246	0.541958299303	0.684891640867
BNF	10	136.300000	0.559739319334	0.478637770898	0.516021361816	0.562635397541	0.701671826625
BNF	10	142.500000	0.559882439383	0.471826625387	0.512096774194	0.559868980269	0.698823529412
BNF	10	145.800000	0.52509469697	0.686687306502	0.595116715857	0.63200039286	0.781238390093
BNF	10	148.000000	0.529180971064	0.668111455108	0.590585659551	0.626303591827	0.774613003096
BNF	10	150.200000	0.524913665516	0.658823529412	0.584294343767	0.620299970013	0.769783281734
BNF	10	152.400000	0.555808656036	0.453250773994	0.49931787176	0.550092150516	0.69040247678
BNF	10	154.400000	0.546245059289	0.42786377709	0.479861111111	0.534732436765	0.678390092879
BNF	10	156.500000	0.564581640942	0.430340557276	0.488404778637	0.544932719336	0.681981424149
BNF	10	158.700000	0.570375829035	0.479256965944	0.520861372813	0.568211650327	0.703529411765
BNF	10	161.000000	0.567109144543	0.476160990712	0.517670817906	0.565288318401	0.70173374613
BNF	10	163.200000	0.55421686747	0.484210526316	0.516853932584	0.562196153033	0.703157894737
BNF	10	165.400000	0.550066755674	0.510216718266	0.529392868615	0.570957010448	0.713374613003
BNF	10	167.600000	0.549098196393	0.508978328173	0.528277634961	0.569956734935	0.712693498452
BNF	10	170.400000	0.556818181818	0.54613003096	0.551422319475	0.589296603809	0.72959752322
BNF	10	173.500000	0.553014553015	0.494117647059	0.521909744931	0.565722962782	0.707120743034
BNF	10	176.800000	0.527408637874	0.393188854489	0.450514366797	0.510866341641	0.661362229102
BNF	10	180.200000	0.51724137931	0.352941176471	0.41958041958	0.489012846518	0.643529411765
BNF	10	183.900000	0.521912350598	0.324458204334	0.40015273005	0.479480427105	0.632507739938
BNF	10	187.400000	0.502873563218	0.325077399381	0.394885295224	0.470219031351	0.63040247678
BNF	10	190.800000	0.501618122977	0.479876160991	0.490506329114	0.534090795235	0.69226006192
BNF	10	194.300000	0.498132935026	0.413003095975	0.451591062965	0.504484424169	0.664891640867
BNF	10	197.600000	0.489726027397	0.177089783282	0.260118235562	0.401983756733	0.570092879257
BNF	10	201.100000	0.528517110266	0.258204334365	0.346921797005	0.455177027785	0.606068111455
BNF	10	203.700000	0.54776119403	0.227244582043	0.321225382932	0.451899172866	0.594860681115
BNF	10	206.200000	0.562862669246	0.180185758514	0.272983114447	0.439842067337	0.576099071207
BNF	10	209.700000	0.487229862475	0.153560371517	0.23352165725	0.390931752703	0.560619195046
BNF	10	213.200000	0.474358974359	0.0687306501548	0.120064899946	0.349150591411	0.526749226006
BNF	10	216.500000	0.502994011976	0.0520123839009	0.0942760942761	0.356502165947	0.520866873065
BNF	10	220.000000	0.593548387097	0.0569659442724	0.10395480226	0.403843336995	0.524582043344
BNF	10	224.200000	0.55421686747	0.0569659442724	0.103312745649	0.384177577182	0.523900928793
BNF	10	228.200000	0.263157894737	0.00928792569659	0.0179425837321	0.218782249742	0.502043343653
BNF	10	233.000000	0.472972972973	0.0216718266254	0.0414446417999	0.32884974758	0.508421052632
BNF	10	238.400000	0.444444444444	0.00247678018576	0.00492610837438	0.3065875473	0.50092879257
BNF	10	243.900000	0.214285714286	0.00185758513932	0.0036832412523	0.191250184284	0.500247678019
BNF	10	249.700000	0.516129032258	0.0495356037152	0.090395480226	0.362037684344	0.520123839009
BNF	10	254.500000	0.428571428571	0.0204334365325	0.0390070921986	0.306132979508	0.507492260062
BNF	10	260.500000	0.403409090909	0.0439628482972	0.0792853154662	0.303355732245	0.515479876161
BNF	10	266.900000	0.466666666667	0.0216718266254	0.0414201183432	0.325696594427	0.508359133127
BNF	10	273.100000	0.450980392157	0.0142414860681	0.0276110444178	0.31475748194	0.505386996904
BNF	10	280.500000	0.393939393939	0.00804953560372	0.0157766990291	0.283657003471	0.502786377709
BNF	10	289.400000	0.534031413613	0.0631578947368	0.112956810631	0.376664829613	0.526068111455
BNF	11	57.727273	0.588857545839	0.517027863777	0.550609957138	0.593190382827	0.722414860681
BNF	11	67.454545	0.594905505341	0.448297213622	0.511299435028	0.56757659168	0.693622291022
BNF	11	77.909091	0.589201877934	0.466253869969	0.520566885586	0.572206718121	0.700619195046
BNF	11	87.272727	0.605080831409	0.486687306502	0.539464653397	0.588660126747	0.711578947368
BNF	11	96.090909	0.594953519256	0.55479876161	0.574174943928	0.611976243632	0.739628482972
BNF	11	104.909091	0.620598006645	0.578328173375	0.598717948718	0.634602408895	0.753808049536
BNF	11	112.545455	0.579283887468	0.560990712074	0.56999056307	0.606721407098	0.739752321981
BNF	11	119.818182	0.566955363091	0.52693498452	0.54621309371	0.586367258429	0.723219814241
BNF	11	126.272727	0.577689243028	0.538699690402	0.55751361743	0.596636159182	0.729969040248
BNF	11	132.454545	0.564464400257	0.544891640867	0.554505356018	0.592603717156	0.73040247678
BNF	11	138.181818	0.55907960199	0.556656346749	0.557865342848	0.594813278807	0.734427244582
BNF	11	143.818182	0.55790960452	0.489164086687	0.521280105576	0.566106505046	0.705820433437
BNF	11	147.090909	0.539357242664	0.717027863777	0.615629984051	0.651773564573	0.797275541796
BNF	11	149.090909	0.529901196048	0.630959752322	0.576031656303	0.611183828158	0.759504643963
BNF	11	151.181818	0.558208955224	0.463157894737	0.506260575296	0.555420267086	0.694922600619
BNF	11	153.181818	0.56278366112	0.460681114551	0.506639427988	0.556675628289	0.694551083591
BNF	11	155.272727	0.560066280033	0.418575851393	0.479092841956	0.537773078097	0.676408668731
BNF	11	157.545455	0.556053811659	0.460681114551	0.503894344734	0.553310703559	0.693560371517
BNF	11	159.818182	0.564421669107	0.477399380805	0.517276081852	0.564460576556	0.701857585139
BNF	11	162.090909	0.551164431898	0.483591331269	0.515171503958	0.560411937311	0.702414860681
BNF	11	164.636364	0.54490616622	0.503405572755	0.52333440618	0.565538738425	0.709659442724
BNF	11	166.636364	0.550641025641	0.531888544892	0.541102362205	0.580274073192	0.72253869969
BNF	11	169.454545	0.550488599349	0.523219814241	0.536507936508	0.576585888942	0.718885448916
BNF	11	172.272727	0.547682119205	0.512074303406	0.52928	0.570538686022	0.713746130031
BNF	11	175.363636	0.549212598425	0.51826625387	0.533290856961	0.573883904992	0.716594427245
BNF	11	178.454545	0.536429872495	0.364705882353	0.434205676373	0.503509053895	0.650835913313
BNF	11	182.090909	0.536764705882	0.361609907121	0.432112467629	0.502386480908	0.64959752322
BNF	11	185.636364	0.52169197397	0.297832817337	0.379188017343	0.468276327542	0.621609907121
BNF	11	189.000000	0.515713549717	0.619814241486	0.562992125984	0.599446042144	0.751702786378
BNF	11	192.363636	0.519561815336	0.616718266254	0.563986409966	0.600080185274	0.75133126935
BNF	11	195.909091	0.499488229273	0.302167182663	0.376543209877	0.458980440746	0.62080495356
BNF	11	199.090909	0.50139275766	0.334365325077	0.401188707281	0.473348597612	0.633931888545
BNF	11	202.272727	0.521341463415	0.211764705882	0.301188903567	0.432239359158	0.586439628483
BNF	11	204.818182	0.515151515152	0.231578947368	0.319521571978	0.437400318979	0.59399380805
BNF	11	208.272727	0.525535420099	0.197523219814	0.287128712871	0.428402384972	0.58092879257
BNF	11	211.545455	0.474719101124	0.104643962848	0.171486555048	0.364294535082	0.540743034056
BNF	11	215.090909	0.465608465608	0.0544891640867	0.0975609756098	0.338841384507	0.520990712074
BNF	11	218.454545	0.530612244898	0.0482972136223	0.0885357548241	0.368763294792	0.519876160991
BNF	11	222.454545	0.54356846473	0.0811145510836	0.141163793103	0.388915295317	0.533746130031
BNF	11	226.363636	0.405405405405	0.0185758513932	0.0355239786856	0.293775974117	0.506563467492
BNF	11	231.090909	0.432098765432	0.0216718266254	0.0412735849057	0.30841264381	0.507987616099
BNF	11	236.181818	0.48	0.0371517027864	0.0689655172414	0.338813209494	0.514551083591
BNF	11	241.181818	0.5	0.0390092879257	0.0723721998851	0.349587203302	0.51560371517
BNF	11	246.636364	0.52808988764	0.0291021671827	0.0551643192488	0.359504180146	0.511950464396
BNF	11	252.181818	0.469026548673	0.0328173374613	0.0613425925926	0.331520498278	0.512693498452
BNF	11	257.727273	0.509090909091	0.0693498452012	0.122070844687	0.366774556713	0.527987616099
BNF	11	263.909091	0.541501976285	0.0848297213622	0.146680942184	0.38943003871	0.535232198142
BNF	11	269.909091	0.529126213592	0.0674922600619	0.119714442614	0.376018215155	0.52773993808
BNF	11	277.454545	0.469565217391	0.0334365325077	0.0624277456647	0.332047830574	0.512941176471
BNF	11	285.636364	0.46875	0.00928792569659	0.0182149362477	0.321578302374	0.503591331269
BNF	12	63.250000	0.578607322326	0.49907120743	0.535904255319	0.580583330926	0.713188854489
BNF	12	73.333333	0.592927012792	0.487925696594	0.535326086957	0.58309921331	0.710464396285
BNF	12	82.916667	0.626778242678	0.463777089783	0.533096085409	0.589962908749	0.70427244582
BNF	12	91.583333	0.601355932203	0.549226006192	0.574110032362	0.612855468682	0.738204334365
BNF	12	99.833333	0.615811373093	0.549845201238	0.580961727184	0.620341187062	0.740619195046
BNF	12	108.083333	0.600359496705	0.620433436533	0.610231425091	0.642027013574	0.768916408669
BNF	12	115.333333	0.578586135896	0.521981424149	0.548828125	0.590118661343	0.722972136223
BNF	12	122.166667	0.565797838525	0.551083591331	0.55834378921	0.595850415651	0.733250773994
BNF	12	128.333333	0.554612337295	0.606811145511	0.579538734477	0.613477479277	0.754674922601
BNF	12	134.500000	0.542704626335	0.566563467492	0.554377461375	0.590753757956	0.735541795666
BNF	12	139.750000	0.548978153629	0.482352941176	0.513513513514	0.558802802305	0.701547987616
BNF	12	145.166667	0.545454545455	0.57213622291	0.558476881233	0.59445069894	0.738390092879
BNF	12	148.166667	0.547232824427	0.710216718266	0.618162220426	0.652873378158	0.796346749226
BNF	12	150.083333	0.553234501348	0.508359133127	0.529848338174	0.571766889477	0.713126934985
BNF	12	152.000000	0.553342816501	0.48173374613	0.515061238001	0.560727135805	0.701981424149
BNF	12	154.083333	0.570990023024	0.460681114551	0.509938313914	0.560778809242	0.69572755418
BNF	12	156.333333	0.593203883495	0.378328173375	0.462003780718	0.537572013987	0.663219814241
BNF	12	158.666667	0.566893424036	0.46439628483	0.510551395507	0.560278497364	0.696718266254
BNF	12	160.916667	0.566666666667	0.442105263158	0.496695652174	0.550877192982	0.687244582043
BNF	12	163.500000	0.562291805463	0.522600619195	0.541720154044	0.582229494063	0.720619195046
BNF	12	165.833333	0.562248995984	0.520123839009	0.540366677388	0.581176097579	0.719566563467
BNF	12	168.416667	0.561886051081	0.531269349845	0.546148949714	0.585638587976	0.724210526316
BNF	12	171.250000	0.562457337884	0.510216718266	0.535064935065	0.577152301553	0.715417956656
BNF	12	174.083333	0.562372188139	0.510835913313	0.535366645036	0.577367724616	0.715665634675
BNF	12	177.000000	0.558372248165	0.51826625387	0.537572254335	0.578463729862	0.718142414861
BNF	12	180.333333	0.542621448213	0.366563467492	0.437546193644	0.507378835561	0.652383900929
BNF	12	183.833333	0.522565320665	0.544891640867	0.533494998484	0.57165417736	0.7226625387
BNF	12	187.250000	0.531740614334	0.482352941176	0.505844155844	0.550184032657	0.698699690402
BNF	12	190.583333	0.527910685805	0.614860681115	0.568077803204	0.6034806267	0.752445820433
BNF	12	194.000000	0.492674986435	0.562229102167	0.525159051475	0.563932952454	0.723219814241
BNF	12	197.416667	0.541276595745	0.393808049536	0.455913978495	0.518058318512	0.663529411765
BNF	12	200.333333	0.514346439957	0.299690402477	0.378716744914	0.465377554344	0.621547987616
BNF	12	203.416667	0.539260969977	0.289164086687	0.376461104393	0.473448854441	0.619876160991
BNF	12	206.833333	0.532110091743	0.323219814241	0.402157164869	0.484063301806	0.633188854489
BNF	12	210.083333	0.523668639053	0.21919504644	0.30903535574	0.43649892221	0.589659442724
BNF	12	213.416667	0.470167064439	0.121981424149	0.193706981318	0.369242458948	0.547244582043
BNF	12	217.000000	0.526455026455	0.123219814241	0.199698946312	0.397902435828	0.550526315789
BNF	12	220.833333	0.495238095238	0.0965944272446	0.161658031088	0.371200058971	0.538452012384
BNF	12	224.583333	0.47619047619	0.0557275541796	0.09977827051	0.34464838567	0.52173374613
BNF	12	229.166667	0.477678571429	0.066253869969	0.116367591082	0.349778398201	0.525882352941
BNF	12	234.166667	0.458598726115	0.0445820433437	0.0812641083521	0.331208547784	0.517027863777
BNF	12	238.916667	0.493333333333	0.0458204334365	0.0838526912181	0.349091847265	0.518204334365
BNF	12	243.916667	0.480582524272	0.0613003095975	0.108731466227	0.349166391135	0.524024767802
BNF	12	249.166667	0.425742574257	0.0266253869969	0.0501165501166	0.307298531711	0.509721362229
BNF	12	255.333333	0.59649122807	0.0210526315789	0.0406698564593	0.390350877193	0.509102167183
BNF	12	261.083333	0.4375	0.00866873065015	0.0170006071645	0.305695304438	0.503219814241
BNF	12	266.916667	0.454545454545	0.0216718266254	0.0413711583924	0.319635988367	0.508235294118
BNF	12	274.166667	0.36	0.0222910216718	0.0419825072886	0.27262125903	0.507182662539
BNF	12	282.416667	0.41095890411	0.0185758513932	0.0355450236967	0.296552723469	0.506625386997
BNF	13	69.000000	0.601538461538	0.484210526316	0.53653516295	0.585856950067	0.710030959752
BNF	13	78.307692	0.57833655706	0.555417956656	0.566645609602	0.60392576047	0.737213622291
BNF	13	87.230769	0.598634812287	0.543034055728	0.569480519481	0.608914929363	0.735108359133
BNF	13	95.384615	0.599046970728	0.544891640867	0.570687418936	0.609895002392	0.735975232198
BNF	13	103.153846	0.597507788162	0.593808049536	0.595652173913	0.629507248054	0.756904024768
BNF	13	111.000000	0.596153846154	0.595046439628	0.595599628138	0.629346272922	0.757213622291
BNF	13	117.846154	0.57022106632	0.543034055728	0.5562955915	0.59470805638	0.730588235294
BNF	13	124.384615	0.555688622754	0.574613003096	0.56499238965	0.600599729334	0.741362229102
BNF	13	130.538462	0.555690809495	0.565325077399	0.560466543892	0.596730853664	0.73746130031
BNF	13	136.230769	0.542160737813	0.50959752322	0.525375039898	0.566746003581	0.711764705882
BNF	13	141.307692	0.552265861027	0.565944272446	0.559021406728	0.595276377366	0.737089783282
BNF	13	146.307692	0.561779242175	0.422291021672	0.482149169318	0.540177546784	0.678204334365
BNF	13	149.153846	0.548660084626	0.48173374613	0.513023409166	0.558385769867	0.701238390093
BNF	13	150.923077	0.551800146951	0.465015479876	0.504704301075	0.552989856757	0.694736842105
BNF	13	152.923077	0.566555740433	0.421671826625	0.483493077742	0.542307797977	0.678575851393
BNF	13	155.153846	0.563296516568	0.410526315789	0.474928366762	0.536034223196	0.673436532508
BNF	13	157.461538	0.571694599628	0.380185758514	0.456675343994	0.527591365861	0.661609907121
BNF	13	159.769231	0.551515151515	0.507120743034	0.528387096774	0.570391218688	0.712321981424
BNF	13	162.307692	0.548070175439	0.483591331269	0.513815789474	0.558864809082	0.701919504644
BNF	13	164.692308	0.555769230769	0.536842105263	0.546141732283	0.584902159244	0.725510835913
BNF	13	167.538462	0.554417413572	0.536222910217	0.54516839786	0.58396825271	0.725015479876
BNF	13	170.153846	0.547375160051	0.529411764706	0.538243626062	0.577609148653	0.72092879257
BNF	13	173.000000	0.550417469493	0.530650154799	0.540353089533	0.579646299246	0.721981424149
BNF	13	175.692308	0.548678272083	0.52693498452	0.537586860392	0.577228712925	0.720123839009
BNF	13	178.846154	0.543153796236	0.51826625387	0.530418250951	0.570854503897	0.715541795666
BNF	13	182.076923	0.519247219846	0.375851393189	0.436063218391	0.499561690418	0.653126934985
BNF	13	185.461538	0.503941782899	0.514551083591	0.509191176471	0.549700509612	0.706625386997
BNF	13	188.846154	0.515824541921	0.575232198142	0.543911007026	0.580925686853	0.733622291022
BNF	13	192.230769	0.514374514375	0.409907120743	0.456237077877	0.511315224164	0.666253869969
BNF	13	195.538462	0.520581113801	0.399380804954	0.451997196917	0.510032558965	0.662910216718
BNF	13	198.692308	0.525730180807	0.234055727554	0.323907455013	0.443721643551	0.595913312693
BNF	13	201.538462	0.557350565428	0.213622291022	0.308863025962	0.451017903973	0.589845201238
BNF	13	205.384615	0.546063651591	0.201857585139	0.294755877034	0.44047248627	0.584148606811
BNF	13	208.615385	0.497727272727	0.13560371517	0.213138686131	0.388698517685	0.554117647059
BNF	13	211.923077	0.50790513834	0.159133126935	0.242338519566	0.40359137206	0.564148606811
BNF	13	215.307692	0.504273504274	0.14613003096	0.226596255401	0.39635759837	0.558699690402
BNF	13	219.307692	0.472924187726	0.0811145510836	0.138477801268	0.353593156814	0.531517027864
BNF	13	222.923077	0.473913043478	0.0674922600619	0.118157181572	0.348411630098	0.526253869969
BNF	13	227.307692	0.509433962264	0.0501547987616	0.0913190529876	0.358948147283	0.520247678019
BNF	13	232.153846	0.492537313433	0.040866873065	0.0754716981132	0.346629853827	0.516222910217
BNF	13	236.846154	0.448275862069	0.0402476780186	0.0738636363636	0.324241130209	0.515170278638
BNF	13	241.615385	0.466666666667	0.0346749226006	0.064553314121	0.331114551084	0.513374613003
BNF	13	246.461538	0.450980392157	0.0142414860681	0.0276110444178	0.31475748194	0.505386996904
BNF	13	252.307692	0.424460431655	0.0365325077399	0.0672748004561	0.310785427386	0.513312693498
BNF	13	258.615385	0.49696969697	0.050773993808	0.0921348314607	0.352974012572	0.520247678019
BNF	13	264.076923	0.526315789474	0.030959752322	0.0584795321637	0.359391124871	0.512693498452
BNF	13	271.076923	0.469230769231	0.0377708978328	0.0699140401146	0.333686592046	0.514613003096
BNF	13	279.000000	0.398601398601	0.0352941176471	0.0648464163823	0.297339914987	0.512321981424
BNF	14	73.928571	0.596649484536	0.573374613003	0.584780549416	0.620564164353	0.747925696594
BNF	14	82.642857	0.61572373255	0.518885448916	0.563172043011	0.60739746999	0.727058823529
BNF	14	91.071429	0.62026295437	0.496594427245	0.551581843191	0.600379155203	0.717894736842
BNF	14	98.785714	0.585732984293	0.554179566563	0.569519567292	0.607107978215	0.737894736842
BNF	14	106.214286	0.604489164087	0.483591331269	0.53732370141	0.587074303406	0.710154798762
BNF	14	113.642857	0.599869451697	0.569040247678	0.584048299968	0.620368162381	0.746563467492
BNF	14	120.214286	0.585579937304	0.578328173375	0.581931464174	0.617093374225	0.748235294118
BNF	14	126.714286	0.587690271343	0.549845201238	0.568138195777	0.606280636188	0.736346749226
BNF	14	132.428571	0.590496156534	0.523219814241	0.554826001313	0.596589667534	0.725325077399
BNF	14	137.928571	0.570500324886	0.543653250774	0.556753329106	0.595105683599	0.730897832817
BNF	14	142.642857	0.569612205976	0.55479876161	0.562107904642	0.599305586992	0.735479876161
BNF	14	147.357143	0.573825503356	0.529411764706	0.550724637681	0.590834320305	0.725386996904
BNF	14	150.000000	0.575550493546	0.469349845201	0.517053206003	0.566671015607	0.700061919505
BNF	14	151.857143	0.581609195402	0.469969040248	0.519863013699	0.569958364471	0.701176470588
BNF	14	154.000000	0.573197378004	0.487306501548	0.526773761714	0.572976397981	0.707368421053
BNF	14	156.285714	0.587072243346	0.478018575851	0.526962457338	0.576043861611	0.705386996904
BNF	14	158.571429	0.573564122738	0.451393188854	0.505197505198	0.558195890058	0.69213622291
BNF	14	161.142857	0.575323790048	0.522600619195	0.547696301103	0.588745486355	0.722724458204
BNF	14	163.500000	0.570699708455	0.484829721362	0.52427184466	0.570695571462	0.705944272446
BNF	14	166.357143	0.571146245059	0.536842105263	0.553463134376	0.592590666389	0.728111455108
BNF	14	169.214286	0.561813186813	0.506501547988	0.532725496581	0.575282238401	0.713746130031
BNF	14	171.857143	0.5672436751	0.527554179567	0.546679499519	0.586769412369	0.723529411765
BNF	14	174.571429	0.56877076412	0.530030959752	0.548717948718	0.588564948623	0.724829721362
BNF	14	177.500000	0.567586206897	0.50959752322	0.537030995106	0.579458738123	0.715975232198
BNF	14	180.571429	0.572197309417	0.395046439628	0.467399267399	0.53403467122	0.667987616099
BNF	14	183.714286	0.533016376123	0.624767801858	0.575256556442	0.610161438835	0.757647058824
BNF	14	187.071429	0.535188216039	0.607430340557	0.569025522042	0.604023416585	0.750959752322
BNF	14	190.500000	0.509309967141	0.575851393189	0.540540540541	0.577926397399	0.732445820433
BNF	14	193.785714	0.530022238695	0.442724458204	0.482456140351	0.532812976933	0.682105263158
BNF	14	196.857143	0.498161764706	0.33560371517	0.401035886053	0.472249097007	0.63399380805
BNF	14	199.928571	0.527357392317	0.280495356037	0.366208569119	0.463885094507	0.615108359133
BNF	14	203.500000	0.532710280374	0.247058823529	0.337563451777	0.452629649991	0.601857585139
BNF	14	207.142857	0.543828264758	0.188235294118	0.279668813247	0.433678838262	0.578328173375
BNF	14	210.428571	0.500754147813	0.205572755418	0.291483757682	0.419365721997	0.582291021672
BNF	14	213.785714	0.526054590571	0.131269349845	0.210109018831	0.401056191054	0.553808049536
BNF	14	217.571429	0.487712665406	0.159752321981	0.240671641791	0.393753133529	0.563095975232
BNF	14	221.357143	0.476584022039	0.107120743034	0.174924165824	0.366258987283	0.541795665635
BNF	14	225.571429	0.5	0.0699690402477	0.122759369908	0.362487100103	0.527987616099
BNF	14	230.214286	0.470588235294	0.0743034055728	0.128342245989	0.349587203302	0.528792569659
BNF	14	234.785714	0.401315789474	0.0377708978328	0.0690435766836	0.299729102167	0.513250773994
BNF	14	239.500000	0.456692913386	0.0359133126935	0.0665901262916	0.326643670315	0.513684210526
BNF	14	244.142857	0.364485981308	0.0241486068111	0.0452961672474	0.275638243492	0.50786377709
BNF	14	249.571429	0.240740740741	0.00804953560372	0.0155781905333	0.207057676872	0.501486068111
BNF	14	255.571429	0.475806451613	0.0365325077399	0.0678550891317	0.336458437365	0.514241486068
BNF	14	261.571429	0.460526315789	0.0216718266254	0.0413956238912	0.322626418989	0.508297213622
BNF	14	268.142857	0.252427184466	0.0160990712074	0.0302677532014	0.216254871903	0.503281733746
BNF	14	275.785714	0.476439790576	0.056346749226	0.100775193798	0.345031040799	0.521981424149
BNF	15	78.266667	0.603317208017	0.540557275542	0.570215545395	0.610224135484	0.734736842105
BNF	15	86.533333	0.611197511664	0.486687306502	0.541882109617	0.591718466874	0.712383900929
BNF	15	94.533333	0.620044876589	0.513312693498	0.561653116531	0.607236060586	0.72520123839
BNF	15	101.933333	0.605135322693	0.539938080495	0.570680628272	0.610875194886	0.734736842105
BNF	15	109.000000	0.616208975218	0.569659442724	0.592020592021	0.628795922077	0.749349845201
BNF	15	116.133333	0.606313281715	0.630340557276	0.618093503339	0.649131873056	0.774241486068
BNF	15	122.666667	0.574210879785	0.529411764706	0.550902061856	0.59102700852	0.725448916409
BNF	15	128.733333	0.565429093122	0.575232198142	0.570288520565	0.605727962454	0.743405572755
BNF	15	134.266667	0.567016676961	0.568421052632	0.567717996289	0.603683777077	0.74080495356
