ID	NAME
5	NA
5	Q9U2Q8
5	O16264
5	P27604
5	Q27888
5	P31161
5	Q22067
5	P34661
5	O61235
5	Q07750,Q07749
5	P34697
5	O02640
5	Q6A593,O16648,Q86N72
5	O17759
5	Q07750,Q07749
5	O62327
5	Q07750,Q07749
5	P52011
5	Q17522
6	Q86ND1,P91019
6	Q09646
6	Q9BL39
6	Q19106
6	Q09646
6	Q09242
6	Q21831
6	Q09242
6	Q09646
6	Q09242
6	Q86ND1,P91019
6	Q19106
6	Q09477,Q8I7L7,A8WFG1
6	Q9N4N4
6	Q9U2W6
6	Q9N4L9
6	Q9U2W6
6	NA
6	Q09477,Q8I7L7,A8WFG1
7	Q9N5Y2
7	Q3S1M2,Q8MQ16,Q95QE2,Q9N2N3,Q7YZW1
7	O01577
7	NA
7	NA
7	P34652
7	Q9BI61,Q9TVZ6
7	P34574
7	Q09517,C1P622
7	P34652
7	P90735
7	Q9GZH4
7	P54812
7	Q95XI9,Q86DM7,Q95XJ0
7	Q22235
7	Q9UAQ6
7	Q9U238
7	MTCE.31
7	P45971
8	Q21449,Q2V4S2
8	Q05062
8	Q23146
8	Q94148
8	O01803
8	O01577
8	P91857
8	P91857
8	Q18246
8	Q9UAQ6
8	P91857
8	P90735
8	Q9TYS2
8	Q9BKU4
8	Q9TYS2
8	Q9UAQ6
8	Q22782
8	O01803
8	Q21449,Q2V4S2
9	Q9N5Y2
9	O17287
9	O01577
9	Q95XS1
9	O01967
9	Q9UAQ6
9	Q19714
9	Q09517,C1P622
9	P34652
9	P90735
9	Q22169
9	Q9GZH4
9	P54812
9	Q22235
9	Q9UAQ6
9	Q9U238
9	Q86GC6,Q18212
10	Q9N3B5
10	Q21752
10	B3WFW9,C7FZU5
10	O02093,Q8I7N5
10	Q5FC71,A7LPG5
10	Q18090
10	Q9U329
10	Q9N3T5
10	Q5FC71,A7LPG5
10	NA
10	Q9N4L8
10	Q21752
10	Q9BKU4
10	Q9N3B5
10	Q21752
10	P50093
11	NA
11	Q9NAL4
11	NA
11	Q21955
11	Q93442
11	Q9N5A1
11	NA
11	NA
11	NA
11	NA
11	NA
11	Q9U1W2
11	NA
11	NA
11	Q03570
11	Q20497
12	Q19102
12	P91016,P91015
12	Q18664
12	P54216
12	Q8MNY0
12	Q95Y37
12	Q95Y37
12	P91016,P91015
12	Q20496
12	Q17761
12	P91016,P91015
12	P52014
12	O45552
12	P27798
12	A3RMS2,Q8IG53,Q17770
12	Q20496
13	D3YT79,O62291
13	Q18040,Q8MNV6,Q5TYL8
13	Q93454
13	Q22067
13	NA
13	Q9N4V2,Q9N4V3
13	Q18403
13	Q86GU3,O01685
13	Q09253
13	Q21929
13	P34552
13	A3QMC8
13	NA
13	Q965T2
13	Q19650,Q6QUQ6,A9Z1L1,Q6QUQ5
13	P52017
14	NA
14	Q19102
14	P91016,P91015
14	Q18664
14	Q95Y37
14	O02115
14	P91016,P91015
14	P91016,P91015
14	P34652
14	Q22235
14	P52014
14	O17908
14	P27798
14	A3RMS2,Q8IG53,Q17770
15	Q0PDK0,P40614
15	Q9N5Y2
15	Q3S1M2,Q8MQ16,Q95QE2,Q9N2N3,Q7YZW1
15	Q22781
15	NA
15	NA
15	P34652
15	Q9BI61,Q9TVZ6
15	P34574
15	Q09517,C1P622
15	P34652
15	Q9GZH4
15	Q93714
15	Q22235
16	O16303
16	Q9XWE1,Q25AR9
16	O45502
16	Q94216
16	P09446
16	Q05036
16	P09446
16	Q20774
16	O45502
16	Q17438
16	Q20774
16	Q05036
16	Q05036
17	Q965S8
17	Q95QW0
17	P30642
17	O61820
17	Q7K785,Q9XWI6
17	P34339
17	Q19706
17	O01974
17	Q94261
17	Q18967
17	Q9XUP3
17	O02328
17	O02328
18	Q09544
18	O02093,Q8I7N5
18	P46561
18	Q20053
18	NA
18	Q9XXK1
18	NA
18	Q95XI9,Q86DM7,Q95XJ0
18	P90921
18	NA
18	NA
18	P91283,Q7JNG1
19	O45424
19	NA
19	Q17632
19	Q93830
19	NA
19	Q20128,Q8MNS7
19	Q95XD0
19	NA
19	Q9XXD2
19	Q8I129,Q17951
19	Q17533,Q9Y0V2
19	NA
20	Q0PDK0,P40614
20	Q22781
20	Q95XT5
20	P34652
20	Q93615
20	Q9BI61,Q9TVZ6
20	P34574
20	Q93714
20	Q19072
20	Q18853
20	Q20748
20	MTCE.31
21	Q9NEI6,D4YWC8
21	NA
21	NA
21	O17004
21	Q9N584
21	Q9TVM5
21	P34388
21	Q93425
21	Q9XWP0
21	Q9U3Q0
21	P34748
21	Q22470
22	Q9N5Y2
22	Q93168
22	O01577
22	Q27888
22	Q22781
22	Q18246
22	Q93615
22	Q9BI61,Q9TVZ6
22	Q09517,C1P622
22	Q9GZH4
22	Q9U238
22	Q86GC6,Q18212
23	Q3S1M2,Q8MQ16,Q95QE2,Q9N2N3,Q7YZW1
23	Q09543
23	Q3S1M2,Q8MQ16,Q95QE2,Q9N2N3,Q7YZW1
23	NA
23	NA
23	P34652
23	Q23315
23	Q9BI61,Q9TVZ6
23	P34652
23	Q9XVS9
23	Q9GZH4
23	Q93714
23	Q22235
24	O18178
24	Q17948,Q9U3Q1,A9UJN4
24	Q9N4E9
24	Q27498
24	Q09543
24	Q17948,Q9U3Q1,A9UJN4
24	Q27498
24	Q09543
24	O18178
24	P90851
24	P90851
24	P90851
25	Q19211
25	Q9GRZ2
25	Q9N592
25	Q23463
25	Q21486
25	Q93339
25	Q9U2G0
25	Q9NAH3
25	P34369
25	Q95QN2
25	O01524
26	NA
26	O45012
26	Q21568
26	Q21276
26	Q22053
26	O16311
26	Q19545
26	O17919
26	O01757
26	Q23494
26	Q564W7,Q9XVS4
26	Q95QL3
27	Q2XN16,Q95ZQ3,Q22099
27	NA
27	A5HU89,Q65ZK0,Q19825
27	Q03577
27	NA
27	Q09996
27	Q23315
27	NA
27	Q20970,D3YT55,D3YT56
27	D3YT95,O62431,D3YT96
27	Q21926
28	P47208
28	P41988
28	P46550,Q8MYQ9
28	Q9TZS5,Q86S29
28	Q09660
28	P46550,Q8MYQ9
28	Q8WQG4,P47209
28	Q9N358
28	Q18787
28	Q9N4J8
28	P47207
28	Q19969
29	Q9XVH6
29	Q10578
29	Q93338
29	Q965S0
29	O02092
29	Q9U3I0
29	Q9N3C9
29	Q9GR61
29	P16356
29	Q8MYM8
29	Q21338
30	Q9N3B5
30	Q21752
30	Q9U329
30	Q9N4L8
30	Q21752
30	Q9BKU4
30	Q9N3B5
30	MTCE.31
30	Q21752
30	P50093
30	P45971
31	O45099
31	Q93168
31	Q27888
31	Q22781
31	O62107,Q564Q1
31	Q21966
31	Q19699
31	Q27888
31	Q93615
31	Q27888
31	P53589
32	Q93576
32	Q9U2J6,Q9NAI5
32	Q9U2Q8
32	P52011
32	Q9U2Q8
32	NA
32	Q9N492
32	Q20107
32	Q9U2J6,Q9NAI5
32	Q93576
33	Q7K798,Q7K797,Q9U302
33	B5BM24,Q21531,B5BM23,B5BM25,Q7JMF0
33	Q7K798,Q7K797,Q9U302
33	B5BM24,Q21531,B5BM23,B5BM25,Q7JMF0
33	Q21351
33	O61955
33	Q21911
33	Q21559
33	NA
33	P52814
33	NA
34	Q6AW18,Q9N593
34	NA
34	Q95Q00
34	Q19294
34	Q09536
34	NA
34	NA
34	NA
34	P34514
34	NA
35	Q0PDK0,P40614
35	Q09543
35	Q22781
35	Q21966
35	P34652
35	Q93615
35	Q9BI61,Q9TVZ6
35	P34574
35	Q9N4J8
35	Q93714
36	Q27492
36	Q23206
36	Q23645
36	Q9N3T3
36	P91529
36	Q18566
36	Q9N4B7
36	NA
36	Q8IG67
36	Q0G841
37	Q21322
37	O16997
37	Q8I0R9
37	Q8ITY4
37	Q21909
37	Q9BLB6
37	Q9U385,Q9U386,Q9XVJ7
37	Q09442
37	NA
37	O44985
38	Q9XWV3
38	Q9N4I0
38	Q9U1R7
38	O61861
38	P53489
38	NA
38	O61861
38	Q8WTM6
38	P58798
38	Q9U1R7
39	Q9XTH8,Q867Z9
39	Q9N3F1
39	Q9NA98
39	NA
39	Q18194
39	Q9NA98
39	Q6AHQ8,Q09989
39	Q9N4I1
39	Q09248
39	ZK593.5c,ZK593.5b,Q23542
40	Q27527
40	O17214,Q8ITZ0
40	Q7K707,Q9U1Q2
40	Q10657
40	Q27888
40	NA
40	P90994
40	O61235
40	Q27888
40	O17759
40	Q9U228
41	NA
41	NA
41	O62333,O62332
41	NA
41	NA
41	Q965V4
41	O17915
41	Q9N5V3
41	Q18211
41	NA
42	NA
42	Q9GZI6
42	O61707
42	Q9XUL9
42	O01985
42	Q17909
42	NA
42	Q9NEW8
42	NA
43	NA
43	NA
43	Q9U2J6,Q9NAI5
43	P34697
43	O17759
43	O01814
43	Q09253
43	Q95Y67
43	Q9N456
44	O17836,B7WNA0,O17835,Q7JL40,Q3S1I8
44	NA
44	NA
44	Q27888
44	Q9U2J6,Q9NAI5
44	Q21702
44	O17759
44	Q95Y67
44	Q966C7,Q8T876
45	O76512
45	Q9XUW5
45	NA
45	NA
45	A7DTF0,Q9XWW2
45	B3KYC2,Q9NLD1
45	NA
45	B3KYC2,Q9NLD1
45	Q18987,D4PH96,B2D6K7,Q5FC83
46	NA
46	NA
46	NA
46	P91427
46	Q9XW41
46	Q9U2J6,Q9NAI5
46	Q27888
46	O17759
46	Q966C7,Q8T876
46	Q95ZW2
47	O76606
47	Q04907
47	P34378
47	O18199
47	Q2L6V2,Q2L6V1
47	P91353
47	Q95X39
47	Q4W5T0
47	Q95Y71
47	C0VXV6
48	O18694
48	Q95XD4
48	Q23543
48	Q19952
48	A2ID82
48	Q95XN6
48	Q9U1W8
48	Q20229
48	P92022,T10G3.6b
49	P12845
49	P34455
49	P54216
49	NA
49	Q19420
49	Q20496
49	P54216
49	A7LPE5,A7LPE6,P34517,Q7JMU1
49	Q27535
50	Q27527
50	Q21742
50	P91427
50	Q20780,Q8IG19
50	Q10657
50	P90994
50	Q27888
50	P34552
50	Q9U228
51	O17836,B7WNA0,O17835,Q7JL40,Q3S1I8
51	NA
51	O17214,Q8ITZ0
51	NA
51	Q86DB5,Q93379
51	NA
51	Q22067
51	NA
51	Q9XVJ2
51	Q965T2
52	Q22516
52	Q22516
52	O17695
52	O01319,A5JYW9
52	O02482
52	O61907,Q86S27,Q76NP4,Q86S28
52	A7DTF0,Q9XWW2
52	O17695
53	P41842
53	Q8IG01,Q65ZI9,Q21463
53	O01541
53	Q9TXR4
53	P39745
53	C1P636,Q3S1J5,Q27481
53	Q22792
53	Q95QZ9,O01894
54	NA
54	NA
54	A8DYR6,Q8IG31
54	NA
54	Q10457
54	NA
54	Q21824
54	A8DYR6,Q8IG31
54	P34552
55	Q9U1W0,Q9U1V9
55	O18239
55	Q9N5V3
55	Q9XW92
55	NA
55	NA
55	Q9XUU9
55	P45971
56	O18239
56	Q9N5Y2
56	O17287
56	Q86S80,Q966F0,Q9N5B7,Q9N5B9,Q9N5B8,Q8WSP1
56	P34574
56	Q9XUU9
56	Q9U238
56	P45971
57	O61907,Q86S27,Q76NP4,Q86S28
57	NA
57	NA
57	Q8I0T2,O17910
57	O61907,Q86S27,Q76NP4,Q86S28
57	Q8I0T2,O17910
57	Q22516
57	O61907,Q86S27,Q76NP4,Q86S28
58	Q27527
58	O61826
58	P91427
58	Q27527
58	P04970
58	Q10657
58	Q27527
58	NA
59	NA
59	NA
59	Q9U2J6,Q9NAI5
59	Q93725
59	Q03598
59	O17759
59	Q95Y67
59	Q966C7,Q8T876
60	Q21742
60	Q20780,Q8IG19
60	P31161
60	O61235
60	Q27888
60	Q20780,Q8IG19
60	P34697
60	P34552
60	Q21217
61	P34600
61	O01159
61	Q8I4F3,Q22859
61	O62185
61	O01159
61	NA
61	Q8MXS9,Q9N3S3,Q9N3S4
61	P34600
62	Q09443
62	P10984
62	Q18990
62	NA
62	P90867
62	Q21624
62	O17607
62	Q8WQA7,A8XQE0
62	Q9GZH2
62	P10984
63	O44518
63	P55163
63	O44518
63	Q9XVK6
63	P55163
63	Q9XVK6
63	Q10929
63	Q9XVK6
64	D3YT79,O62291
64	Q17424
64	NA
64	Q19420
64	Q09253
64	A3QMC8
64	NA
64	Q9XTU9
64	P52017
65	Q9N4Y8,Q86S77,Q86S76
65	Q22619
65	Q93873
65	Q9N4L8
65	Q17880
65	Q20719
65	MTCE.11
65	O01602,Q86NC2
66	Q9U334
66	Q8I4C9,Q9U277,Q25AR8
66	Q8I4C9,Q9U277,Q25AR8
66	Q8I4C9,Q9U277,Q25AR8
66	NA
66	NA
66	NA
66	Q8I4C9,Q9U277,Q25AR8
67	Q23223
67	Q9XUW5
67	Q9U283
67	NA
67	Q8MQ21,Q20875
67	O01159
67	P34305
67	Q22751
68	Q9N4C2
68	Q95PY8
68	O16929
68	Q9NAN8
68	Q17833
68	Q7YTG9
68	Q8IFZ4,Q09345
68	O17403
69	Q09438
69	NA
69	Q21702
69	Q03598
69	O17759
69	NA
69	Q27888
69	Q966C7,Q8T876
70	NA
70	Q7JMT5,Q27512
70	Q10457
70	Q7Z145,Q23487
70	A8DYR6,Q8IG31
70	Q95Y67
70	Q17522
70	Q9U228
71	Q8WT52,Q20005
71	NA
71	NA
71	Q6A578,Q6A579
71	NA
71	NA
71	NA
71	NA
72	O45099
72	O01577
72	Q27888
72	Q22781
72	Q27888
72	Q93615
72	Q10943
72	O45099
73	Q2A957,O01789
73	Q2A957,O01789
73	Q9XTF6
73	Q19555
73	Q9U2C1,B2FDA8
73	Q19555
73	Q9XTF6
73	Q21306
74	O16264
74	NA
74	Q8MXT1
74	NA
74	Q23065
74	Q7Z145,Q23487
74	NA
75	P34575
75	O44954
75	Q22619
75	Q09545
75	P53585
75	P41956
75	O02640
76	Q19102
76	P55326
76	P91016,P91015
76	NA
76	Q8MNY0
76	Q20496
76	Q9U2J6,Q9NAI5
77	NA
77	NA
77	Q965Q1
77	Q22067
77	P34697
77	Q09253
77	Q95Y67
77	Q21633
78	Q23158,Q9XVU8
78	P12845
78	Q23158,Q9XVU8
78	P12845
78	Q9GYF1
78	P12845
78	Q22866,Q27249
79	NA
79	NA
79	P41877
79	NA
79	NA
79	Q22798
79	O62218
80	NA
80	P34652
80	Q9GZH4
80	Q22235
80	Q27888
80	P53589
80	Q86GC6,Q18212
81	Q21224
81	O16264
81	Q23187,Q23188,A5JYU4,Q9U347,B5U8N2,Q7JLB0,Q7JLB1
81	Q9GP96,Q9GP94,Q9GP95
81	Q07750,Q07749
81	Q9U1Q8
81	P52011
82	O45887
82	Q86D21,P52709
82	Q19713
82	Q19722
82	Q9GYS8,Q86B36
82	Q86D21,P52709
82	Q21926
83	NA
83	Q9XW41
83	NA
83	Q22067
83	Q09253
83	NA
83	P52017
84	P90735
84	NA
84	Q9XVE5
84	P90961
84	NA
84	Q9N5V3
84	P34574
85	P90783
85	Q9N5U5
85	P90845
85	NA
85	Q17431
85	O17909
85	C0P268,Q03560,C0P270,C0P269
86	O61219
86	Q04908
86	NA
86	Q94262,Q8MPU1
86	Q8WTL6
86	Q8WTL6
86	P90836,B2D6M0,B2D6L9
87	Q9TXI4
87	Q22781
87	O62107,Q564Q1
87	Q21966
87	Q93615
87	Q27888
87	P53589
88	NA
88	NA
88	Q10653
88	Q7JP75,Q7JP76
88	Q10653
88	P34556
88	Q17868
89	Q8TA83
89	O02161
89	Q18421
89	P11141
89	Q9GYG4
89	P09446
89	Q17438
89	O62360
90	Q9N4F3,Q7YZG8,Q7YZG9
90	Q19123
90	Q9N4F3,Q7YZG8,Q7YZG9
90	D7SFR1,P35602
90	P35603
90	Q22601
90	Q22601
91	Q9XUY5
91	Q9XUY5
91	P90735
91	Q23187,Q23188,A5JYU4,Q9U347,B5U8N2,Q7JLB0,Q7JLB1
91	Q9XWG2
91	Q23187,Q23188,A5JYU4,Q9U347,B5U8N2,Q7JLB0,Q7JLB1
91	O02093,Q8I7N5
92	Q09236
92	O62246
92	O17901
92	Q9N4H7
92	Q9TYL9
92	Q22498,Q2XN02
92	Q20168
93	P45969
93	O61817
93	NA
93	Q9N537
93	P48727
93	Q95YE7
93	Q27497
94	NA
94	Q9XW41
94	Q9U2J6,Q9NAI5
94	Q9N492
94	Q9XW41
94	Q22915
94	P52017
95	Q10657
95	Q27888
95	NA
95	Q22067
95	Q21702
95	Q09253
95	Q966C7,Q8T876
96	Q9TXI4
96	Q21966
96	O18237
96	NA
96	Q93615
96	Q27888
96	P53589
97	NA
97	Q86DL2,Q9GZH3
97	Q0G842,Q09580,Q7JMN1
97	Q9XXN1
97	Q86DL2,Q9GZH3
97	O45624,Q7JKC3,O45623
97	Q4W5R4
98	Q9XXI9,Q7K7J6
98	P34647
98	Q21902
98	Q95XQ8
98	Q9XVR7
98	O16297
98	NA
99	Q95XS1
99	Q95XT5
99	Q9N3T5
99	Q9XWJ5,Q9XWJ6
99	Q9BKU4
99	Q20748
99	P50093
100	NA
100	Q95QU0
100	Y59A8B.22d,Y59A8B.22b,Y59A8B.22c,Y59A8B.22a
100	O01763
100	Q21012
100	Q86DL2,Q9GZH3
100	Q9GYJ9
101	B5BM24,Q21531,B5BM23,B5BM25,Q7JMF0
101	NA
101	NA
101	O61955
101	Q7K798,Q7K797,Q9U302
101	Q95R04,O01824
101	NA
102	NA
102	O01615
102	O01615
102	O01615
102	NA
102	Q93230
102	Q8WQA7,A8XQE0
103	Q9XUY5
103	O02093,Q8I7N5
103	Q20053
103	Q9XUY5
103	Q9XUY5
103	Q9N5E4
103	P90735
104	Q8WQA4
104	O16725,Q86S55
104	Q93725
104	O18211
104	Q21541
104	NA
104	Q19278,Q8MNT7
105	Q7YSI2,Q2XMZ0,O45878
105	Q0PDK0,P40614
105	Q3S1M2,Q8MQ16,Q95QE2,Q9N2N3,Q7YZW1
105	Q09543
105	Q3S1M2,Q8MQ16,Q95QE2,Q9N2N3,Q7YZW1
105	P34652
105	Q93714
106	Q8WQA4
106	Q18516
106	Q7JMI1,P52713
106	O16725,Q86S55
106	O17606
106	Q19278,Q8MNT7
106	Q8WQA4
107	Q9U2J6,Q9NAI5
107	Q8MXT1
107	NA
107	O01814
107	O01814
107	P53795
107	Q9U2J6,Q9NAI5
108	P91867
108	Q9N5E3
108	C2BR94,C2BR93
108	Q18033
108	NA
108	Q9U3S3,D3YT70
109	Q18678
109	O45887
109	Q10039,Q8I711
109	P34183
109	Q86D21,P52709
109	NA
109	P34183
110	O45099
110	Q23445
110	Q10943
110	Q27888
110	O45099
110	Q27888
110	Q21966
111	Q23158,Q9XVU8
111	P12845
111	P12845
111	Q9GYF1
111	P12845
111	Q22866,Q27249
112	Q9XX18
112	P34378
112	O45110
112	Q2L6V2,Q2L6V1
112	P91353
112	Q9N3F3
112	Q95QL2
113	Q95XZ0
113	Q21270
113	Q6AW08,Q86S64
113	P91151
113	Q2V0X3
113	NA
114	Q9U2Z1
114	Q9U2Z1
114	Q23368
114	Q23368
114	Q19371
114	Q19371
115	Q19584,Q9U3I6
115	O01541
115	Q18587
115	Q10039,Q8I711
115	NA
115	Q95QZ9,O01894
116	Q9U1Q7,D8FRP9,D8FRP8
116	P91175
116	D3NQB1,Q9U2S6
116	O16376,A9D4S6
116	O44729
116	Q20716
117	Q27527
117	P91427
117	P04970
117	Q10657
117	NA
117	NA
118	O61826
118	P54216
118	Q18516
118	Q27535
118	P54216
118	NA
119	O61826
119	P34455
119	P54216
119	Q27535
119	P54216
119	A7LPE5,A7LPE6,P34517,Q7JMU1
120	Q21119
120	Q22836
120	Q20124
120	P34313
120	Q10051
120	Q22417
120	Q18295,D1054.15b
121	P41842
121	Q8IG01,Q65ZI9,Q21463
121	O01541
121	P54871
121	Q22792
121	Q966I7,Q8MXU9
122	NA
122	Q22918,Q8I7H7
122	O16520
122	Q21230
122	Q95XR0
122	Q9BKU3
123	Q22494
123	P34462
123	Q9XW92
123	Q23680
123	Q95X44
123	Q9N5A0
124	P12845
124	P34455
124	Q17427
124	A7LPE5,A7LPE6,P34517,Q7JMU1
124	Q86GU3,O01685
124	A7LPE5,A7LPE6,P34517,Q7JMU1
125	NA
125	Q20641
125	Q20641
125	Q19901
125	Q8MQ82,Q19253
125	Q95ZU1,Q8MYQ0,Q17383,Q8I7K2,Q8I7K3
126	P34575
126	Q20049
126	Q93353
126	Q21032
126	Q93714
126	O17643
127	Q19584,Q9U3I6
127	Q9N2W5,Q86DD7
127	Q9BMN8,B7WN69,Q8I120,B2D6K8
127	Q6A573
127	NA
127	Q95QZ9,O01894
128	O45087
128	Q17535,Q95NT3
128	Q17535,Q95NT3
128	Q19416
128	Q22752
128	Q19020
129	Q23451
129	Q8MM76,Q7JK76,Q8MLZ6
129	NA
129	Q9TW67
129	Q8MM76,Q7JK76,Q8MLZ6
129	Q8MM76,Q7JK76,Q8MLZ6
130	Q86DL2,Q9GZH3
130	NA
130	Q95QU0
130	Q22134
130	Q86DL2,Q9GZH3
130	Q4W5R4
131	NA
131	Q86DL2,Q9GZH3
131	Q21012
131	Q9XXN1
131	Q86DL2,Q9GZH3
131	Q9GYJ9
132	Q17435
132	Q17827
132	Q21993
132	Q9N5M2
132	O18054
132	P52554
133	O62236
133	P83351
133	Q18921
133	Q6R1Z5
133	Q9TY08
133	O02495
134	O62236
134	P83351
134	Q18921
134	Q6R1Z5
134	Q86S80,Q966F0,Q9N5B7,Q9N5B9,Q9N5B8,Q8WSP1
134	O62236
135	Q20780,Q8IG19
135	Q10657
135	Q27888
135	Q22067
135	NA
135	P34552
136	Q22038
136	Q05062
136	Q20496
136	Q20496
136	Q22038
136	Q20496
137	Q22053
137	Q9TYK1
137	NA
137	O17919
137	NA
137	Q9XXD4
138	Q9NEW6
138	Q18409
138	Q18409
138	Q23121
138	Q9NEW6
138	Q9XTZ2
139	O44499
139	Q09645
139	P34567
139	Q95PZ4
139	P34567
139	Q9NA35,D3NQB3
140	Q9N5V3
140	Q8MPS6,Q23089
140	Q9XTJ0
140	O01967
140	Q19969
140	NA
140	NA
141	NA
141	O17214,Q8ITZ0
141	Q27888
141	Q07750,Q07749
141	NA
141	Q9U228
142	Q20932
142	O18216
142	Q56VZ2,Q9XXN4,Q9U365
142	Q9N3D3
142	NA
142	NA
143	Q9BL34
143	Q9XUY5
143	Q9N5E4
143	O44512
143	P55954
143	Q18853
143	MTCE.21
144	NA
144	Q8MPS6,Q23089
144	NA
144	Q09590
144	O17915
144	Q18211
145	Q10576
145	Q9N3B5
145	Q9N3E0
145	Q10576
145	P34329
145	A3RMS2,Q8IG53,Q17770
146	O17939
146	O17626
146	Q965Q1
146	Q22067
146	NA
146	Y22D7AL.5
146	Q21633
147	Q8MPS6,Q23089
147	Q09590
147	Q18476
147	O17915
147	NA
147	Q18211
148	NA
148	Q22006
148	NA
148	NA
148	NA
148	NA
149	Q09438
149	Q18026
149	NA
149	NA
149	Q93934
149	P34254
150	Q9XVZ6
150	NA
150	Q8MQ21,Q20875
150	Q8MXG5,Q688A7,O76366
150	O45241
150	Q8MXG5,Q688A7,O76366
151	Q95XN1
151	NA
151	NA
151	Q21541
151	Q18987,D4PH96,B2D6K7,Q5FC83
151	Q18987,D4PH96,B2D6K7,Q5FC83
152	O76258
152	O44158
152	Q17687
152	Q9NA26
152	NA
152	O44158
153	Q93454
153	D1MN48,D1MN46,D1MN47
153	O01479
153	Q9U3C1,Q9U3B9,Q21295
153	NA
153	Q22171
153	Q18403
154	Q21735
154	P41938
154	NA
154	Q20107
154	Q3Y402
154	Q9U1Q8
155	NA
155	O17858
155	NA
155	NA
155	NA
155	NA
155	NA
156	P90916
156	Q21484
156	P41877
156	P90916
156	Q17569
156	Q09974
157	O16264
157	Q965Q1
157	Q6A593,O16648,Q86N72
157	Q07750,Q07749
157	P52011
158	Q9TXI4
158	Q86GC6,Q18212
158	O18237
158	Q93615
158	Q9XVS9
159	Q09584
159	Q8IG49,Q95QV6,Q95QV7,Q95QV8,Q8IG50
159	Q18786
159	Q8WQG8,Q09217
159	Q10013
160	O45110
160	Q95Q11
160	Q9BI61,Q9TVZ6
160	Q9XV52
160	Q19072
161	Q05062
161	P91857
161	Q18246
161	Q18246
161	Q9BI61,Q9TVZ6
162	Q05062
162	Q18246
162	Q18246
162	P14585
162	Q20496
163	NA
163	NA
163	P41932
163	P41932
163	NA
164	Q18406
164	NA
164	Q18286
164	Q18286
164	P91149
165	O17953,D3YT81
165	O61199
165	O45148
165	Q8I111,P52899
165	Q23571
165	Q19749
166	Q6AHQ8,Q09989
166	O45786
166	NA
166	Q6AHQ8,Q09989
166	Q8WQA4
167	Q19433
167	O62477
167	Q9N477
167	O18215
167	P91341
168	P20163
168	Q18421
168	P11141
168	Q9GYG4
168	Q22751
169	Q5CCJ2,Q5CCJ3,Q9N5N9
169	NA
169	Q21086
169	P91280
